InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
541137,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-07-10 15:08:00,4.46,15383.0,United Kingdom
541138,POST,POSTAGE,2,2011-11-03 15:00:00,17.79,15470.0,United Kingdom
541139,71053,WHITE METAL LANTERN,24,2011-08-31 08:53:00,3.36,15779.0,Germany
541140,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-08-04 16:05:00,7.38,15381.0,France
541141,21754,HOME BUILDING BLOCK WORD,1,2011-11-07 10:39:00,6.4,15637.0,United Kingdom
541142,20725,LUNCH BAG RED RETROSPOT,12,2011-03-04 08:27:00,1.75,,United Kingdom
541143,20725,LUNCH BAG RED RETROSPOT,2,2011-11-11 14:49:00,1.51,15348.0,Netherlands
541144,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-11-22 17:05:00,8.06,15339.0,United Kingdom
541145,85099B,JUMBO BAG RED RETROSPOT,24,2011-11-22 17:22:00,2.06,15074.0,United Kingdom
541146,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-12-07 15:35:00,2.77,15603.0,United Kingdom
541147,71053,WHITE METAL LANTERN,4,2011-10-29 09:39:00,3.44,15307.0,United Kingdom
541148,22423,REGENCY CAKESTAND 3 TIER,3,2011-07-28 12:10:00,14.0,15255.0,United Kingdom
541149,POST,POSTAGE,4,2011-11-25 17:28:00,16.78,15130.0,United Kingdom
541150,21212,PACK OF 72 RETRO SPOT CAKE CASES,10,2011-11-21 12:14:00,0.53,15496.0,United Kingdom
541151,21754,HOME BUILDING BLOCK WORD,6,2011-11-20 13:30:00,5.51,15309.0,United Kingdom
541152,23203,JUMBO BAG DOILY PATTERNS,1,2011-11-18 11:18:00,2.22,15641.0,United Kingdom
541153,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-11-25 09:29:00,4.51,15352.0,United Kingdom
541154,71053,WHITE METAL LANTERN,1,2011-02-03 17:25:00,3.29,15177.0,United Kingdom
541155,85099B,JUMBO BAG RED RETROSPOT,2,2011-10-16 15:03:00,1.77,15312.0,United Kingdom
541156,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-10-15 09:44:00,7.48,15575.0,United Kingdom
541157,71053,WHITE METAL LANTERN,2,2011-11-05 17:37:00,3.33,15797.0,United Kingdom
541158,47566,PARTY BUNTING,2,2011-11-24 16:17:00,4.45,15617.0,United Kingdom
541159,85099B,JUMBO BAG RED RETROSPOT,1,2011-01-25 15:57:00,1.79,15557.0,United Kingdom
541160,21754,HOME BUILDING BLOCK WORD,1,2010-12-08 10:07:00,6.52,15391.0,United Kingdom
541161,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-1,2011-11-15 12:06:00,5.25,15420.0,United Kingdom
541162,71053,WHITE METAL LANTERN,3,2011-11-10 17:57:00,3.53,15131.0,United Kingdom
541163,POST,POSTAGE,4,2011-11-14 09:12:00,17.92,15155.0,Germany
541164,85099B,JUMBO BAG RED RETROSPOT,1,2010-12-27 08:38:00,2.08,15573.0,Germany
541165,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-12-01 14:14:00,4.92,15332.0,United Kingdom
541166,20725,LUNCH BAG RED RETROSPOT,4,2011-04-30 14:37:00,1.56,15387.0,United Kingdom
541167,23203,JUMBO BAG DOILY PATTERNS,24,2011-11-20 10:37:00,2.19,15321.0,United Kingdom
541168,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2011-09-03 10:24:00,0.54,15219.0,Belgium
541169,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-12-20 08:11:00,4.74,15116.0,United Kingdom
541170,22629,SPACEBOY LUNCH BOX,1,2011-05-18 11:54:00,1.8,15459.0,United Kingdom
541171,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-12-01 17:53:00,5.08,15694.0,United Kingdom
541172,21754,HOME BUILDING BLOCK WORD,1,2011-11-13 09:32:00,6.15,15077.0,United Kingdom
541173,23203,JUMBO BAG DOILY PATTERNS,4,2011-10-31 11:52:00,2.27,15479.0,United Kingdom
541174,21754,HOME BUILDING BLOCK WORD,1,2011-11-10 16:24:00,6.06,15365.0,United Kingdom
541175,71053,WHITE METAL LANTERN,2,2011-01-20 15:36:00,3.55,15389.0,United Kingdom
541176,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-01-17 12:21:00,2.48,15035.0,United Kingdom
541177,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-07-16 14:57:00,8.4,15452.0,United Kingdom
541178,POST,POSTAGE,2,2011-11-02 14:32:00,18.58,15030.0,United Kingdom
541179,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-09-13 08:05:00,2.8,15723.0,United Kingdom
541180,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-03-08 16:42:00,3.99,15222.0,United Kingdom
541181,71053,WHITE METAL LANTERN,24,2011-10-29 12:53:00,3.64,15503.0,United Kingdom
541182,71053,WHITE METAL LANTERN,3,2011-11-19 10:08:00,3.73,15109.0,United Kingdom
541183,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-08-25 15:07:00,2.59,15132.0,United Kingdom
541184,47566,PARTY BUNTING,1,2011-11-19 10:49:00,4.23,15384.0,United Kingdom
541185,21754,HOME BUILDING BLOCK WORD,6,2011-05-13 09:18:00,6.01,15145.0,United Kingdom
541186,20725,LUNCH BAG RED RETROSPOT,-1,2011-10-29 10:42:00,1.53,15666.0,United Kingdom
541187,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-10-23 13:06:00,7.82,15309.0,United Kingdom
541188,85099B,JUMBO BAG RED RETROSPOT,3,2011-10-30 15:03:00,1.82,15259.0,France
541189,71053,WHITE METAL LANTERN,6,2011-11-11 11:51:00,3.32,15082.0,United Kingdom
541190,22423,REGENCY CAKESTAND 3 TIER,-1,2011-12-01 12:12:00,12.42,15002.0,United Kingdom
541191,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-04-15 10:15:00,4.79,15221.0,United Kingdom
541192,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2011-07-12 12:03:00,4.68,15104.0,United Kingdom
541193,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-18 10:56:00,12.94,15207.0,United Kingdom
541194,POST,POSTAGE,6,2011-01-04 15:09:00,16.22,15343.0,United Kingdom
541195,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-06-02 15:18:00,7.74,15796.0,United Kingdom
541196,21212,PACK OF 72 RETRO SPOT CAKE CASES,3,2011-10-15 12:24:00,0.58,15526.0,France
541197,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-11-29 11:35:00,7.82,15442.0,United Kingdom
541198,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2011-08-18 08:34:00,0.55,15594.0,United Kingdom
541199,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2011-04-12 17:58:00,0.51,15081.0,United Kingdom
541200,21754,HOME BUILDING BLOCK WORD,4,2011-04-02 08:01:00,5.82,15639.0,United Kingdom
541201,20725,LUNCH BAG RED RETROSPOT,3,2011-07-30 17:33:00,1.61,15126.0,United Kingdom
541202,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-08-12 11:31:00,2.78,15335.0,United Kingdom
541203,85099B,JUMBO BAG RED RETROSPOT,2,2011-02-14 14:16:00,1.83,15035.0,United Kingdom
541204,71053,WHITE METAL LANTERN,4,2011-10-31 12:56:00,3.25,15120.0,United Kingdom
541205,20725,LUNCH BAG RED RETROSPOT,2,2011-11-01 17:58:00,1.62,15525.0,United Kingdom
541206,71053,WHITE METAL LANTERN,4,2011-11-06 08:07:00,3.29,15316.0,United Kingdom
541207,85099B,JUMBO BAG RED RETROSPOT,24,2010-12-15 13:04:00,1.79,15589.0,United Kingdom
541208,21754,HOME BUILDING BLOCK WORD,2,2011-07-12 15:07:00,6.0,15383.0,Germany
541209,85099B,JUMBO BAG RED RETROSPOT,1,2011-03-28 17:18:00,1.83,15460.0,United Kingdom
541210,22629,SPACEBOY LUNCH BOX,2,2011-10-30 10:41:00,1.83,15621.0,United Kingdom
541211,22629,SPACEBOY LUNCH BOX,12,2011-02-24 09:07:00,1.78,15210.0,United Kingdom
541212,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-17 14:42:00,2.35,15276.0,United Kingdom
541213,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2010-12-03 12:21:00,4.63,15155.0,United Kingdom
541214,POST,POSTAGE,2,2011-09-14 16:43:00,18.47,15074.0,United Kingdom
541215,47566,PARTY BUNTING,4,2011-10-13 17:05:00,4.99,15466.0,United Kingdom
541216,21730,GLASS STAR FROSTED T-LIGHT HOLDER,24,2011-10-17 12:40:00,4.4,15045.0,Netherlands
541217,POST,POSTAGE,2,2011-12-04 08:26:00,19.23,15786.0,United Kingdom
541218,47566,PARTY BUNTING,1,2011-10-04 08:41:00,4.43,15103.0,United Kingdom
541219,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2011-11-08 16:03:00,0.53,15315.0,United Kingdom
541220,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-11-13 15:36:00,2.95,15234.0,United Kingdom
541221,21754,HOME BUILDING BLOCK WORD,1,2011-12-02 08:31:00,5.84,15141.0,France
541222,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-10-14 11:13:00,4.25,15469.0,United Kingdom
541223,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-10-29 09:15:00,4.05,15765.0,United Kingdom
541224,20725,LUNCH BAG RED RETROSPOT,24,2011-08-28 12:55:00,1.73,15255.0,United Kingdom
541225,22629,SPACEBOY LUNCH BOX,1,2011-12-08 10:20:00,2.1,15391.0,United Kingdom
541226,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-01-05 09:12:00,4.17,15534.0,United Kingdom
541227,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2011-11-24 12:03:00,0.59,,Belgium
541228,22629,SPACEBOY LUNCH BOX,12,2011-11-27 12:54:00,2.0,15727.0,United Kingdom
541229,20725,LUNCH BAG RED RETROSPOT,4,2011-11-03 11:10:00,1.52,15572.0,United Kingdom
541230,22629,SPACEBOY LUNCH BOX,3,2011-11-15 16:00:00,1.83,15137.0,United Kingdom
541231,20725,LUNCH BAG RED RETROSPOT,2,2011-12-01 09:44:00,1.6,15210.0,United Kingdom
541232,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-10-21 09:29:00,8.02,15361.0,United Kingdom
541233,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-11-12 09:53:00,4.13,15272.0,United Kingdom
541234,22423,REGENCY CAKESTAND 3 TIER,1,2011-06-10 17:41:00,12.61,,United Kingdom
541235,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-11-29 08:18:00,4.61,15431.0,United Kingdom
541236,23203,JUMBO BAG DOILY PATTERNS,4,2011-11-20 08:16:00,2.18,15077.0,EIRE
541237,POST,POSTAGE,2,2011-09-26 17:23:00,17.44,15588.0,United Kingdom
541238,47566,PARTY BUNTING,2,2011-01-24 15:35:00,4.77,,United Kingdom
541239,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-01 16:58:00,2.8,15514.0,EIRE
541240,20725,LUNCH BAG RED RETROSPOT,10,2011-09-26 15:48:00,1.64,15274.0,Germany
541241,85099B,JUMBO BAG RED RETROSPOT,1,2011-05-07 09:31:00,1.78,15089.0,United Kingdom
541242,47566,PARTY BUNTING,2,2011-12-06 16:48:00,4.55,15238.0,United Kingdom
541243,23203,JUMBO BAG DOILY PATTERNS,1,2011-12-06 17:16:00,2.1,15181.0,United Kingdom
541244,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-11-10 14:04:00,2.66,15341.0,United Kingdom
541245,20725,LUNCH BAG RED RETROSPOT,1,2011-12-05 14:31:00,1.49,,United Kingdom
541246,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2011-06-22 10:18:00,0.5,15615.0,United Kingdom
541247,20725,LUNCH BAG RED RETROSPOT,2,2011-06-13 10:50:00,1.51,15188.0,United Kingdom
541248,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-11-13 17:04:00,4.77,15758.0,United Kingdom
541249,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-14 16:43:00,12.62,15534.0,United Kingdom
541250,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-02-24 09:54:00,2.88,15742.0,United Kingdom
541251,20725,LUNCH BAG RED RETROSPOT,10,2011-12-06 09:55:00,1.79,15111.0,United Kingdom
541252,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-11-26 15:51:00,4.26,15157.0,United Kingdom
541253,85099B,JUMBO BAG RED RETROSPOT,1,2011-10-28 13:22:00,2.1,15695.0,United Kingdom
541254,84406B,CREAM CUPID HEARTS COAT HANGER,-1,2011-08-03 13:41:00,2.64,15072.0,United Kingdom
541255,21212,PACK OF 72 RETRO SPOT CAKE CASES,6,2011-07-07 16:15:00,0.56,15036.0,United Kingdom
541256,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-01-11 10:07:00,2.58,15022.0,United Kingdom
541257,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-02-20 11:10:00,4.42,15055.0,United Kingdom
541258,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-07-16 09:21:00,2.67,15110.0,United Kingdom
541259,20725,LUNCH BAG RED RETROSPOT,3,2011-09-04 09:35:00,1.52,15377.0,United Kingdom
541260,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2011-10-12 16:28:00,5.09,15102.0,United Kingdom
541261,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-07-28 16:46:00,3.85,15652.0,Spain
541262,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-12-02 08:10:00,2.83,15611.0,United Kingdom
541263,47566,PARTY BUNTING,-1,2011-03-17 13:18:00,4.48,15635.0,Germany
541264,POST,POSTAGE,3,2011-12-02 12:39:00,19.19,15581.0,Germany
541265,22752,SET 7 BABUSHKA NESTING BOXES,-6,2011-12-02 13:16:00,7.84,15589.0,United Kingdom
541266,85099B,JUMBO BAG RED RETROSPOT,3,2011-02-06 12:04:00,1.81,15770.0,United Kingdom
541267,POST,POSTAGE,1,2011-11-05 11:47:00,17.73,15320.0,United Kingdom
541268,20725,LUNCH BAG RED RETROSPOT,2,2011-11-27 10:34:00,1.54,15688.0,Germany
541269,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2011-05-16 09:33:00,0.6,15619.0,United Kingdom
541270,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-23 17:12:00,2.48,15343.0,United Kingdom
541271,21754,HOME BUILDING BLOCK WORD,1,2011-10-16 08:33:00,5.85,15780.0,Germany
541272,22629,SPACEBOY LUNCH BOX,6,2011-09-14 09:13:00,1.84,15673.0,France
541273,22752,SET 7 BABUSHKA NESTING BOXES,12,2011-11-26 08:48:00,7.43,15354.0,United Kingdom
541274,POST,POSTAGE,2,2011-04-02 13:13:00,19.39,15787.0,United Kingdom
541275,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-05-03 12:37:00,7.51,,United Kingdom
541276,21212,PACK OF 72 RETRO SPOT CAKE CASES,3,2011-10-29 17:18:00,0.53,,United Kingdom
541277,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-11-23 09:12:00,2.63,15655.0,United Kingdom
541278,20725,,4,2011-11-25 12:52:00,1.49,15009.0,United Kingdom
541279,22423,REGENCY CAKESTAND 3 TIER,10,2010-12-28 11:56:00,11.5,15134.0,United Kingdom
541280,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-25 08:47:00,2.6,15146.0,United Kingdom
541281,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-01-29 15:22:00,5.2,15791.0,United Kingdom
541282,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-12-14 14:14:00,4.52,15728.0,United Kingdom
541283,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-12-05 13:41:00,2.93,,United Kingdom
541284,84406B,CREAM CUPID HEARTS COAT HANGER,10,2011-08-10 13:18:00,2.62,15048.0,United Kingdom
541285,23203,JUMBO BAG DOILY PATTERNS,3,2011-10-13 12:10:00,2.15,15020.0,United Kingdom
541286,22423,REGENCY CAKESTAND 3 TIER,4,2011-09-23 16:28:00,11.48,15788.0,United Kingdom
541287,21754,HOME BUILDING BLOCK WORD,10,2011-11-01 15:58:00,5.78,15130.0,United Kingdom
541288,20725,LUNCH BAG RED RETROSPOT,1,2011-10-18 08:01:00,1.69,15722.0,United Kingdom
541289,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-02-14 09:35:00,8.1,15748.0,United Kingdom
541290,21212,PACK OF 72 RETRO SPOT CAKE CASES,-6,2011-10-09 08:25:00,0.55,15177.0,United Kingdom
541291,22423,REGENCY CAKESTAND 3 TIER,24,2011-02-23 11:51:00,12.51,15036.0,United Kingdom
541292,22423,REGENCY CAKESTAND 3 TIER,2,2010-12-03 10:12:00,12.31,15444.0,United Kingdom
541293,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-10-28 09:44:00,4.9,15313.0,United Kingdom
541294,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-10-24 08:44:00,2.53,15090.0,United Kingdom
541295,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-10-16 11:13:00,2.64,15485.0,United Kingdom
541296,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-11-30 17:12:00,5.32,15703.0,United Kingdom
541297,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-10-28 14:16:00,2.67,15056.0,United Kingdom
541298,POST,POSTAGE,1,2011-11-05 17:15:00,17.85,15676.0,United Kingdom
541299,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2010-12-03 08:41:00,0.5,15393.0,United Kingdom
541300,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-01 13:32:00,2.41,15460.0,France
541301,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-02-15 10:58:00,2.73,15041.0,United Kingdom
541302,20725,LUNCH BAG RED RETROSPOT,1,2011-12-08 12:25:00,1.51,15252.0,United Kingdom
541303,23203,JUMBO BAG DOILY PATTERNS,6,2011-11-15 11:50:00,2.21,15177.0,United Kingdom
541304,85099B,JUMBO BAG RED RETROSPOT,4,2010-12-06 14:25:00,2.09,15427.0,United Kingdom
541305,POST,POSTAGE,10,2011-11-29 12:21:00,16.68,15541.0,United Kingdom
541306,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-04-28 08:33:00,2.85,15414.0,United Kingdom
541307,POST,POSTAGE,4,2011-01-28 09:42:00,17.69,15563.0,United Kingdom
541308,22629,SPACEBOY LUNCH BOX,1,2011-09-12 15:41:00,2.09,15514.0,United Kingdom
541309,POST,POSTAGE,3,2011-10-19 13:00:00,19.72,15736.0,Netherlands
541310,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-10-13 16:30:00,5.06,15422.0,United Kingdom
541311,22752,SET 7 BABUSHKA NESTING BOXES,24,2011-04-07 17:00:00,8.03,15285.0,United Kingdom
541312,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-01-23 17:52:00,2.51,15266.0,United Kingdom
541313,21730,GLASS STAR FROSTED T-LIGHT HOLDER,24,2011-11-19 10:22:00,4.4,15313.0,France
541314,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-01-20 16:01:00,2.71,15432.0,United Kingdom
541315,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-11-19 08:16:00,8.07,15565.0,United Kingdom
541316,47566,PARTY BUNTING,24,2011-10-11 12:18:00,4.59,15689.0,United Kingdom
541317,71053,WHITE METAL LANTERN,3,2011-11-03 15:43:00,3.19,15249.0,United Kingdom
541318,POST,POSTAGE,-1,2011-01-27 10:55:00,19.64,15249.0,United Kingdom
541319,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-06-13 15:48:00,2.65,15464.0,United Kingdom
541320,20725,LUNCH BAG RED RETROSPOT,1,2011-11-05 16:53:00,1.67,15728.0,Germany
541321,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2011-09-08 10:56:00,0.57,15785.0,United Kingdom
541322,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-09-27 16:26:00,2.89,15711.0,Germany
541323,20725,LUNCH BAG RED RETROSPOT,1,2011-10-20 16:32:00,1.75,15481.0,United Kingdom
541324,21212,PACK OF 72 RETRO SPOT CAKE CASES,3,2011-11-14 09:00:00,0.6,15467.0,United Kingdom
541325,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-04-10 12:20:00,2.68,15622.0,United Kingdom
541326,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-01-19 11:54:00,8.19,15281.0,United Kingdom
541327,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-12-06 08:44:00,4.57,15664.0,United Kingdom
541328,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-12-17 17:27:00,2.99,15340.0,Spain
541329,21754,HOME BUILDING BLOCK WORD,2,2011-10-28 15:47:00,5.96,,United Kingdom
541330,22629,SPACEBOY LUNCH BOX,2,2010-12-11 09:40:00,2.01,,United Kingdom
541331,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-03-07 15:46:00,2.73,15267.0,United Kingdom
541332,71053,WHITE METAL LANTERN,3,2011-10-20 15:03:00,3.69,15145.0,United Kingdom
541333,22423,REGENCY CAKESTAND 3 TIER,1,2011-01-02 15:06:00,13.76,15463.0,Netherlands
541334,71053,,4,2011-11-20 16:50:00,3.38,15555.0,United Kingdom
541335,20725,LUNCH BAG RED RETROSPOT,4,2011-11-16 10:03:00,1.53,15726.0,United Kingdom
541336,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-06-13 13:32:00,4.63,15463.0,United Kingdom
541337,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-08-17 10:33:00,2.59,15280.0,United Kingdom
541338,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-09-22 08:29:00,4.44,15735.0,Germany
541339,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2011-10-25 14:39:00,0.56,,United Kingdom
541340,21754,HOME BUILDING BLOCK WORD,12,2011-06-28 16:14:00,6.44,15303.0,United Kingdom
541341,21754,HOME BUILDING BLOCK WORD,3,2011-04-25 15:01:00,6.11,15050.0,United Kingdom
541342,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2011-01-08 14:29:00,5.34,15457.0,United Kingdom
541343,22423,REGENCY CAKESTAND 3 TIER,6,2011-12-05 12:30:00,12.08,15484.0,United Kingdom
541344,22423,REGENCY CAKESTAND 3 TIER,3,2011-04-19 13:37:00,12.01,15282.0,United Kingdom
541345,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-05-08 11:02:00,7.33,15798.0,United Kingdom
541346,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-10-14 14:26:00,4.41,15346.0,United Kingdom
541347,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2010-12-05 16:53:00,4.68,15336.0,Spain
541348,23203,JUMBO BAG DOILY PATTERNS,10,2011-07-24 10:43:00,2.02,15648.0,United Kingdom
541349,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2011-02-18 14:09:00,4.91,15433.0,United Kingdom
541350,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2011-01-24 13:24:00,0.55,15021.0,United Kingdom
541351,20725,LUNCH BAG RED RETROSPOT,2,2011-01-05 13:25:00,1.54,15795.0,United Kingdom
541352,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-07-28 12:11:00,7.89,15076.0,Spain
541353,71053,WHITE METAL LANTERN,1,2011-11-24 13:07:00,3.53,15522.0,Netherlands
541354,22423,REGENCY CAKESTAND 3 TIER,1,2011-06-28 10:58:00,12.95,15052.0,United Kingdom
541355,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2011-07-22 17:02:00,0.5,15592.0,United Kingdom
541356,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-10-29 12:49:00,2.48,15716.0,United Kingdom
541357,47566,PARTY BUNTING,1,2011-10-19 08:58:00,4.6,15261.0,United Kingdom
541358,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-01-10 10:52:00,8.03,15572.0,Belgium
541359,22423,REGENCY CAKESTAND 3 TIER,-24,2011-11-28 11:26:00,11.51,,United Kingdom
541360,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2010-12-13 13:40:00,4.49,15148.0,United Kingdom
541361,47566,PARTY BUNTING,4,2011-11-28 10:37:00,4.89,15610.0,United Kingdom
541362,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-10-25 15:40:00,2.66,15106.0,United Kingdom
541363,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-07-21 08:49:00,2.5,15437.0,United Kingdom
541364,POST,POSTAGE,1,2011-10-14 08:15:00,17.56,15283.0,United Kingdom
541365,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-08-30 14:55:00,2.73,15256.0,United Kingdom
541366,21754,HOME BUILDING BLOCK WORD,1,2011-11-18 09:55:00,5.83,15539.0,United Kingdom
541367,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-07-18 14:07:00,2.44,15423.0,United Kingdom
541368,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-10-19 10:30:00,2.56,15329.0,United Kingdom
541369,71053,WHITE METAL LANTERN,12,2011-05-27 12:32:00,3.14,15050.0,France
541370,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-12-08 16:04:00,2.88,15318.0,EIRE
541371,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2011-12-08 12:44:00,0.56,15027.0,United Kingdom
541372,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2011-06-08 16:42:00,0.5,15646.0,Spain
541373,85099B,JUMBO BAG RED RETROSPOT,1,2011-03-22 12:26:00,2.02,,United Kingdom
541374,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-04 09:24:00,12.16,15363.0,United Kingdom
541375,20725,LUNCH BAG RED RETROSPOT,3,2011-01-04 10:25:00,1.8,15645.0,United Kingdom
541376,23203,JUMBO BAG DOILY PATTERNS,1,2011-01-12 13:39:00,2.07,15641.0,United Kingdom
541377,21754,HOME BUILDING BLOCK WORD,2,2011-09-10 12:44:00,6.21,,United Kingdom
541378,21754,HOME BUILDING BLOCK WORD,2,2011-10-31 12:39:00,6.42,15495.0,United Kingdom
541379,71053,WHITE METAL LANTERN,4,2011-12-06 14:17:00,3.69,15316.0,United Kingdom
541380,22629,SPACEBOY LUNCH BOX,1,2011-05-21 12:26:00,2.04,15294.0,United Kingdom
541381,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2011-03-26 16:10:00,0.52,15429.0,United Kingdom
541382,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-10-28 10:20:00,2.74,15307.0,United Kingdom
541383,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-11-30 13:46:00,7.92,15566.0,United Kingdom
541384,21212,PACK OF 72 RETRO SPOT CAKE CASES,3,2010-12-11 13:09:00,0.52,15049.0,United Kingdom
541385,POST,POSTAGE,2,2011-07-13 11:54:00,18.67,15777.0,United Kingdom
541386,85099B,JUMBO BAG RED RETROSPOT,2,2010-12-24 08:07:00,1.95,15309.0,United Kingdom
541387,85099B,JUMBO BAG RED RETROSPOT,6,2010-12-16 13:11:00,1.96,15467.0,United Kingdom
